""	10
"electorate"	10
"electra"	2
"electric"	10
"electrical"	1
"electricals"	4
"electricity"	2
"electronic"	4
"elegance"	1
"elegant"	1
"elegiac"	1
"elegy"	1
"element"	6
"elementary"	22
"elements"	8
"elena"	3
"elephant"	1
"elephants"	1
"elevate"	3
"elevated"	3
"elevation"	1
"elevator"	6
"elevators"	5
"elevatorsdetails"	1
"elfin"	1
"eli"	1
"elias"	3
"eligibility"	2
"eligible"	7
"eliminate"	4
"eliminated"	3
"eliminating"	4
"eliot"	1
"elisabeth"	1
"elisabetta"	1
"elite"	51
"elitism"	1
"elixirs"	1
"elizabeth"	6
"elizabethtown"	3
"ella"	3
"ellen"	3
"elliott"	1
"elliptical"	2
"ellis"	1
"ellsberg"	4
"elmo"	1
"elon"	1
"elongated"	1
"eloquence"	1
"eloquent"	3
"eloquently"	1
"elsa"	1
"else"	69
"elses"	1
"elsewhere"	15
"elucidate"	1
"elusive"	1
"elvin"	1
"elvis"	1
"elysees"	2
"em"	3
"email"	376
"emailed"	8
"emailing"	2
"emails"	4
"emanating"	1
"emanuel"	4
"embankment"	1
"embarcadero"	1
"embarked"	1
"embarrass"	1
"embarrassing"	5
"embarrassment"	2
"embassies"	1
"embassy"	8
"embattled"	2
"embedded"	1
"embiid"	19
"embiids"	1
"emblazoned"	1
"emblem"	3
"emblematic"	3
"emblems"	1
"embodied"	1
"embodiment"	3
"emboldened"	3
"embossed"	1
"embrace"	7
"embraced"	9
"embracing"	2
"embroiled"	1
"emc"	1
"emerald"	3
"emerge"	6
"emerged"	16
"emergence"	1
"emergency"	15
"emerging"	6
"emerita"	1
"emeritus"	2
"emerson"	1
"emily"	10
"eminent"	1
"emissaries"	1
"emissary"	1
"emissions"	2
"emma"	16
"emmanuel"	8
"emmanuelmacron"	1
"emmet"	1
"emmett"	2
"emmys"	1
"emoji"	1
"emory"	1
"emotion"	9
"emotional"	38
"emotionally"	2
"emotions"	16
"empathetic"	1
"empathy"	3
"emperor"	1
"emphasis"	7
"emphasised"	1
"emphasises"	1
"emphasize"	3
"emphasized"	9
"emphasizes"	1
"emphatic"	2
"emphatically"	1
"empire"	4
"empirical"	1
"employed"	6
"employee"	13
"employees"	26
"employer"	1
"employers"	1
"employment"	5
"employs"	1
"empower"	3
"empowered"	3
"empowering"	1
"empowerment"	1
"empowers"	1
"emptied"	1
"empting"	1
"emptor"	1
"empty"	19
"emulate"	5
"en"	6
"enable"	4
"enabled"	1
"enables"	1
"enact"	10
"enacted"	4
"enacting"	1
"enamel"	2
"enamored"	1
"encephalopathy"	1
"enclaves"	2
"encompassing"	1
"encounter"	24
"encountered"	8
"encountering"	3
"encounters"	7
"encourage"	10
"encouraged"	9
"encourages"	3
"encouraging"	6
"encroachment"	1
"encrypted"	4
"encryption"	3
"end"	143
"endanger"	3
"endangered"	2
"endangerment"	1
"endangers"	1
"endeavored"	2
"ended"	67
"endemic"	1
"ending"	8
"endless"	2
"endlessly"	2
"endocrinologist"	1
"endorse"	3
"endorsed"	9
"endorsement"	3
"endorsing"	1
"endruver"	1
"ends"	20
"endure"	3
"endured"	2
"endures"	1
"enduring"	5
"enemies"	7
"enemy"	9
"energetic"	3
"energy"	25
"enes"	2
"enforce"	4
"enforceable"	3
"enforced"	3
"enforcement"	81
"enforcers"	2
"enforcing"	3
"engage"	10
"engaged"	10
"engagement"	10
"engages"	1
"engaging"	8
"engel"	1
"engine"	3
"engineer"	5
"engineering"	8
"engineers"	3
"engines"	1
"england"	21
"engler"	2
"englewood"	4
"english"	10
"engorges"	1
"engulfed"	1
"enhance"	4
"enhanced"	5
"enhancing"	6
"enigmatic"	2
"enjoy"	18
"enjoyable"	1
"enjoyably"	1
"enjoyed"	8
"enjoying"	1
"enjoys"	2
"enlarged"	1
"enlarging"	1
"enlightening"	1
"enlist"	1
"enmeshed"	2
"enormous"	4
"enormously"	3
"enough"	133
"enquirer"	3
"enraged"	1
"enrique"	4
"enroll"	6
"enrolls"	1
"ensemble"	1
"ensembles"	1
"enshrine"	1
"enslaving"	1
"ensor"	2
"ensues"	1
"ensuing"	1
"ensure"	8
"ensured"	5
"ensuring"	1
"enter"	333
"entered"	41
"entering"	32
"enterprise"	6
"enterprising"	1
"enters"	1
"entertain"	1
"entertained"	1
"entertainers"	1
"entertaining"	4
"entertainment"	14
"enthused"	1
"enthusiasm"	10
"enthusiastic"	4
"enthusiasts"	1
"enticed"	2
"entire"	30
"entirely"	11
"entires"	1
"entirety"	1
"entitled"	3
"entitlements"	1
"entitles"	1
"entity"	4
"entourage"	1
"entrance"	17
"entrances"	3
"entrants"	1
"entree"	1
"entrenched"	3
"entrep\u00f4t"	1
"entrepreneur"	2
"entries"	4
"entrusted"	1
"entry"	14
"entwined"	1
"enumerated"	2
"envelope"	2
"envied"	1
"envious"	1
"environment"	14
"environmental"	4
"environmentalists"	1
"environmentally"	1
"environments"	2
"envision"	2
"envisioned"	2
"envisioning"	1
"envy"	2
"eos"	1
"ep"	2
"ephemera"	2
"ephemeral"	1
"ephron"	1
"epic"	5
"epicenter"	1
"epidemic"	4
"epiphanies"	1
"epiphany"	4
"episcopal"	2
"episode"	11
"episodes"	7
"equal"	12
"equality"	5
"equalizes"	1
"equally"	8
"equals"	1
"equation"	1
"equifax"	2
"equine"	1
"equip"	1
"equipment"	3
"equipped"	5
"equities"	1
"equity"	10
"equivalency"	1
"equivalent"	3
"equivalents"	2
"equivocated"	1
"equus"	1
"era"	33
"eradicated"	1
"erased"	3
"erasing"	1
"erebus"	1
"erechim"	1
"erected"	4
"erecting"	1
"eric"	16
"erich"	1
"erick"	1
"erickson"	2
"erie"	1
"erik"	14
"erin"	1
"erini"	1
"erlich"	1
"ernest"	1
"ernst"	1
"erode"	1
"eroded"	1
"erosion"	1
"erotic"	1
"err"	1
"errant"	2
"erratic"	1
"erratically"	1
"erricka"	1
"erroneous"	2
"error"	3
"errors"	6
"erudite"	1
"erudition"	3
"erupted"	6
"escalate"	2
"escalated"	5
"escalating"	3
"escalation"	9
"escalator"	2
"escape"	15
"escaped"	6
"escapeone"	1
"escaping"	3
"eschew"	1
"esco"	1
"escort"	1
"escorting"	1
"esma"	1
"esoteric"	1
"especially"	64
"espionage"	2
"espn"	6
"espy"	1
"esque"	1
"essay"	10
"essayistic"	1
"essays"	4
"essence"	3
"essential"	3
"essentially"	8
"est"	1
"establish"	4
"established"	12
"establishing"	3
"establishment"	3
"estate"	18
"estates"	2
"esteban"	1
"esteem"	1
"estimate"	15
"estimated"	18
"estimates"	12
"estimating"	1
"estonia"	1
"estranged"	4
"esty"	18
"estys"	5
"et"	4
"etc"	3
"etched"	3
"etcheson"	2
"etching"	1
"ethan"	1
"ethel"	8
"ethic"	1
"ethical"	2
"ethics"	2
"ethnic"	24
"ethnically"	1
"ethnicity"	3
"ethnography"	1
"ethos"	1
"ethridge"	1
"etienne"	2
"etiquette"	3
"etsu"	1
"etwaun"	1
"etymology"	1
"eug\u00e8ne"	1
"eugene"	7
"eulogized"	1
"eulogy"	8
"eun"	1
"euphemism"	1
"euphoria"	2
"euro"	1
"europe"	20
"european"	37
"europebriefing"	2
"europes"	1
"euros"	3
"evacuate"	1
"evacuated"	1
"evacuation"	1
"evaluate"	4
"evaluates"	1
"evaluating"	2
"evaluation"	3
"evaluations"	1
"evaluator"	1
"evan"	3
"evangelist"	1
"evans"	20
"evaporating"	1
"evasion"	1
"eve"	6
"even"	324
"evening"	39
"evenings"	3
"evenly"	3
"event"	51
"events"	45
"eventual"	3
"eventually"	44
"ever"	102
"evergreen"	1
"every"	190
"everybody"	38
"everybodys"	2
"everyday"	4
"everyone"	73
"everyones"	1
"everything"	54
"everythings"	1
"everytown"	3
"everywhere"	16
"evian"	1
"evicted"	3
"eviction"	3
"evictions"	4
"evidence"	70
"evidenced"	1
"evident"	5
"evidently"	1
"evil"	6
"evita"	1
"evolution"	4
"evolutionarily"	1
"evolved"	1
"evolving"	4
"ew"	1
"ewing"	2
"ex"	6
"exacerbated"	6
"exacerbating"	1
"exact"	1
"exactly"	32
"exaggerates"	1
"exaggerating"	1
"exaggeration"	1
"exaggerations"	1
"exam"	3
"examination"	11
"examinations"	1
"examine"	5
"examined"	8
"examiner"	2
"examines"	3
"examining"	4
"example"	53
"examples"	6
"exams"	2
"exceed"	2
"exceedingly"	1
"excel"	6
"excellent"	8
"except"	13
"exception"	5
"exceptional"	5
"exceptionally"	2
"exceptions"	2
"excerpt"	6
"excerpts"	6
"excess"	2
"excesses"	1
"excessive"	14
"exchange"	43
"exchanged"	8
"exchanges"	4
"exchanging"	2
"excitable"	1
"excite"	1
"excited"	8
"excitement"	1
"exciting"	4
"exclamation"	2
"exclude"	1
"excluded"	1
"excluding"	5
"exclusive"	1
"exclusively"	3
"excoriated"	1
"excretes"	1
"excruciating"	1
"excursion"	1
"excuse"	7
"excused"	2
"excuses"	1
"execute"	2
"executed"	6
"executes"	1
"executing"	1
"execution"	8
"executioners"	1
"executions"	2
"executive"	55
"executives"	4
"exemplifies"	2
"exempt"	1
"exempted"	1
"exemption"	1
"exemptions"	1
"exercise"	11
"exercised"	1
"exercises"	2
"exercising"	8
"exert"	1
"exes"	1
"exhaust"	1
"exhausted"	4
"exhibit"	6
"exhibited"	1
"exhibiting"	1
"exhibition"	12
"exhibitions"	1
"exhibits"	1
"exhilarating"	2
"exhumed"	2
"exile"	3
"exiled"	3
"exist"	2
"existed"	2
"existence"	10
"existential"	4
"existentialism"	1
"existentially"	1
"existing"	12
"exists"	6
"exit"	47
"exited"	5
"exits"	2
"exodus"	1
"exonerate"	1
"exonerated"	3
"exoneration"	4
"expand"	11
"expanded"	15
"expanding"	7
"expands"	2
"expanse"	2
"expansion"	15
"expect"	34
"expectation"	2
"expectations"	19
"expected"	68
"expecting"	8
"expects"	11
"expedia"	7
"expedition"	2
"expeditiously"	1
"expel"	8
"expelled"	7
"expelling"	2
"expendable"	1
"expended"	1
"expense"	4
"expenses"	3
"expensive"	4
"experience"	61
"experienced"	21
"experiences"	7
"experiencing"	3
"experiment"	2
"experimental"	3
"experimentation"	2
"experimenter"	1
"experiments"	1
"expert"	11
"expertise"	10
"experts"	33
"expire"	2
"expired"	5
"expiry"	1
"explain"	34
"explained"	21
"explaining"	7
"explains"	2
"explanation"	8
"explanations"	2
"expletive"	9
"expletives"	4
"explicit"	1
"explicitly"	3
"exploded"	1
"exploit"	1
"exploitation"	3
"exploitative"	1
"exploited"	1
"exploiting"	3
"exploits"	1
"exploration"	10
"explore"	6
"explorer"	3
"explores"	5
"exploring"	3
"explosion"	3
"explosive"	4
"explosives"	1
"exporter"	1
"exporters"	1
"exporting"	1
"exports"	6
"expose"	3
"exposed"	11
"exposes"	1
"exposure"	5
"expounded"	1
"express"	8
"expressed"	23
"expressing"	3
"expression"	6
"expressionistic"	1
"expressionless"	1
"expressions"	1
"expressive"	1
"expressly"	2
"expulsion"	3
"expulsions"	9
"exquisite"	1
"extend"	11
"extended"	18
"extending"	6
"extends"	5
"extensions"	1
"extensive"	2
"extensively"	1
"extent"	9
"extermination"	1
"external"	2
"externally"	1
"extinct"	1
"extinction"	2
"extinguished"	1
"extra"	21
"extract"	2
"extracted"	1
"extradition"	1
"extramarital"	1
"extraordinarily"	1
"extraordinary"	11
"extravagant"	1
"extravaganza"	1
"extreme"	15
"extremely"	16
"extremist"	25
"extremists"	4
"extremity"	1
"extrication"	1
"exuberance"	1
"exurbs"	2
"exxon"	1
"eye"	12
"eyebrow"	1
"eyebrows"	2
"eyed"	1
"eyelift"	1
"eyes"	32
"eyewash"	1
"eyewitness"	8
"eyewitnesses"	1
"ezell"	1
"ezersky"	1
"f"	1
"f\u00fchrer"	1
"fa"	1
"fab"	1
"fable"	1
"fables"	1
"fabolous"	2
"fabric"	2
"fabrics"	2
"fabulous"	1
"fabulously"	1
"facade"	2
"facades"	2
"face"	123
"facebook"	134
"facebookstock"	1
"faced"	37
"faceless"	1
"faceoff"	3
"faces"	52
"faceted"	1
"facetime"	1
"facetious"	1
"facial"	2
"facies"	1
"facilitating"	2
"facilities"	4
"facility"	10
"facing"	31
"fact"	59
"faction"	1
"factions"	1
"factly"	1
"facto"	1
"factor"	9
"factories"	1
"factors"	6
"factory"	8
"factoryshopping"	1
"facts"	22
"factset"	1
"faculties"	1
"faculty"	1
"fade"	3
"fadeaway"	1
"faded"	4
"fadell"	1
"fades"	2
"fading"	4
"fagliano"	1
"fahrenheit"	2
"fail"	3
"failed"	35
"failing"	13
"failla"	1
"failure"	16
"failures"	5
"fainted"	1
"faintest"	1
"faintly"	1
"fair"	29
"faire"	1
"fairfax"	1
"fairfield"	1
"fairly"	6
"fairness"	2
"fairs"	1
"fairway"	1
"faison"	7
"faith"	17
"faithful"	7
"faiths"	1
"faizi"	1
"fake"	15
"fakes"	1
"faksa"	3
"falaise"	2
"falcons"	1
"fall"	51
"fallacy"	1
"fallen"	9
"falling"	28
"fallon"	1
"fallout"	6
"falls"	9
"false"	15
"falsehood"	1
"falsely"	6
"falsified"	1
"falstaff"	1
"faltered"	2
"faltering"	1
"fame"	16
"famed"	1
"famer"	5
"familia"	4
"familiar"	21
"familiarity"	2
"families"	66
"family"	286
"familys"	16
"famine"	1
"famous"	13
"fan"	12
"fanatical"	1
"fanaticism"	1
"fancies"	1
"fancy"	1
"fandos"	1
"fanfare"	1
"fang"	7
"fankle"	1
"fanned"	5
"fannie"	1
"fans"	83
"fantasists"	1
"fantasized"	1
"fantastic"	15
"fantastically"	1
"fantasy"	3
"far"	112
"farafter"	1
"farago"	9
"farce"	1
"fare"	1
"fares"	3
"farewell"	6
"fargo"	5
"farhan"	1
"farid"	1
"farm"	5
"farmer"	4
"farmers"	2
"farms"	3
"farook"	1
"farouq"	2
"farrar"	1
"farriss"	1
"farther"	3
"fascinated"	5
"fascinating"	3
"fascination"	4
"fascist"	2
"fascists"	1
"fashion"	10
"fashioned"	1
"fashioning"	1
"faso"	3
"fast"	30
"fastening"	1
"faster"	5
"fastest"	2
"fastidious"	2
"fat"	2
"fatal"	65
"fatalism"	1
"fatalistic"	1
"fatalities"	3
"fatally"	67
"fate"	6
"father"	79
"fathers"	9
"fathom"	1
"fatigue"	1
"fatigues"	1
"fatima"	1
"fattah"	1
"faucher"	2
"faughey"	1
"faulkner"	1
"fault"	7
"faults"	1
"faulty"	1
"fauria"	1
"fausset"	1
"faussetmarch"	2
"faux"	1
"favela"	3
"favelas"	1
"favor"	27
"favorable"	3
"favorably"	2
"favored"	3
"favoring"	3
"favorite"	32
"favorites"	7
"favors"	7
"fax"	1
"faxed"	1
"faye"	1
"fayetteville"	1
"faze"	1
"fazio"	1
"fazlullah"	2
"fbi"	65
"fbis"	6
"fc"	3
"fda"	3
"fe"	3
"fealty"	1
"fear"	37
"feared"	18
"fearing"	8
"fearless"	4
"fearlessly"	1
"fears"	11
"feasible"	2
"feast"	1
"feat"	6
"feather"	1
"feathery"	1
"feats"	1
"feature"	14
"featured"	7
"featureless"	1
"features"	9
"featuring"	7
"feb"	55
"february"	42
"feckless"	1
"fecund"	1
"fed"	7
"federal"	118
"federation"	1
"federer"	17
"federers"	3
"fedex"	1
"fedexed"	1
"fee"	3
"feebly"	1
"feed"	6
"feedback"	6
"feeding"	2
"feeds"	2
"feel"	112
"feeling"	38
"feelings"	6
"feels"	25
"fees"	2
"feet"	30
"feinblatt"	1
"feis"	2
"feisty"	1
"fela"	1
"felbert"	1
"feldman"	1
"felicia"	1
"felisha"	2
"felix"	1
"fell"	51
"fellow"	25
"fellowship"	1
"felma"	1
"felon"	4
"felonies"	1
"felonious"	1
"felons"	1
"felony"	11
"felt"	89
"felton"	1
"female"	33
"females"	3
"feminism"	3
"feminist"	7
"feminists"	1
"fen"	1
"fence"	7
"fenced"	3
"fences"	2
"fencing"	4
"fend"	2
"fendi"	3
"fentanyl"	1
"feral"	1
"ferality"	1
"fergie"	1
"ferguson"	15
"fergusons"	1
"fernando"	2
"fernhill"	1
"fernwood"	1
"ferocious"	1
"ferrante"	1
"ferrari"	10
"ferries"	3
"ferris"	1
"ferry"	2
"fertile"	2
"fervent"	1
"fervor"	1
"fervors"	1
"fest"	1
"festival"	7
"festivals"	5
"festivities"	2
"festooned"	1
"fetch"	3
"feud"	3
"feuded"	1
"feuer"	4
"fever"	1
"feverish"	1
"fewer"	11
"fewest"	1
"fews"	2
"fey"	1
"feyer"	6
"fg"	24
"fhm"	1
"fi"	1
"fianc\u00e9e"	1
"fiance"	1
"fiancee"	1
"fiberglass"	1
"fibers"	1
"fiche"	2
"fico"	1
"ficos"	2
"fiction"	17
"fictional"	3
"fiddler"	1
"fiddling"	1
"field"	84
"fielded"	1
"fielder"	3
"fieldhouse"	1
"fielding"	1
"fields"	4
"fierce"	8
"fiercely"	2
"fiercest"	2
"fiery"	5
"fifa"	1
"fifteen"	2
"fifth"	41
"fifty"	4
"fiftyish"	1
"fight"	65
"fighters"	1
"fighting"	31
"fights"	3
"figs"	1
"figure"	27
"figureadnan"	1
"figured"	3
"figures"	20
"figuring"	5
"file"	9
"filed"	28
"files"	2
"filibuster"	3
"filing"	13
"filingcabinet"	1
"filings"	7
"filipa"	1
"filipino"	1
"filipinos"	1
"fill"	10
"filled"	38
"filling"	5
"fillion"	1
"fills"	5
"film"	50
"filmed"	6
"filming"	4
"filmmaker"	4
"filmmakers"	2
"filmmaking"	3
"films"	3
"filmstruck"	5
"filter"	2
"final"	308
"finale"	4
"finalist"	2
"finalists"	1
"finality"	1
"finalizing"	3
"finally"	42
"finals"	12
"finance"	13
"financed"	4
"finances"	2
"financial"	33
"financing"	6
"finch"	1
"finchers"	2
"finck"	1
"find"	109
"finding"	25
"findings"	17
"finds"	13
"fine"	9
"finer"	1
"finesse"	2
"finest"	1
"finger"	8
"fingernails"	2
"fingerprinted"	1
"fingerprints"	1
"fingers"	3
"fingertips"	1
"finish"	25
"finished"	65
"finishes"	4
"finishesthe"	1
"finishing"	4
"finkelstein"	3
"finkle"	1
"finland"	1
"finn"	2
"finney"	1
"fiona"	1
"fire"	97
"firearm"	31
"firearms"	48
"firecrackers"	3
"fired"	96
"firefight"	1
"fires"	7
"fireside"	1
"firestorm"	1
"firetrump"	1
"fireworks"	3
"firing"	27
"firings"	1
"firm"	20
"firmly"	2
"firms"	13
"first"	658
"firsthand"	2
"fisa"	1
"fiscal"	8
"fish"	23
"fished"	1
"fisher"	2
"fisherman"	1
"fishermen"	4
"fishers"	1
"fishery"	1
"fishing"	3
"fissures"	1
"fist"	7
"fistfight"	1
"fists"	3
"fit"	13
"fitness"	8
"fits"	3
"fitting"	3
"fitz"	1
"fitzpatrick"	1
"five"	162
"fix"	14
"fixed"	10
"fixin"	1
"fixing"	1
"fixture"	2
"fizzled"	1
"fizzy"	2
"fla"	75
"flag"	15
"flagged"	3
"flagging"	1
"flagrant"	1
"flags"	6
"flagship"	1
"flaherty"	1
"flailing"	1
"flair"	1
"flakes"	1
"flame"	1
"flames"	1
"flamethrower"	3
"flamethrowers"	1
"flanagan"	1
"flanked"	3
"flannel"	1
"flared"	3
"flash"	7
"flashbacks"	1
"flashcards"	1
"flashdance"	1
"flashed"	3
"flashing"	3
"flashlights"	1
"flashpoint"	1
"flat"	13
"flats"	1
"flattering"	1
"flattery"	1
"flavor"	2
"flavour"	1
"flaw"	3
"flawless"	2
"flaws"	5
"fled"	17
"fledged"	1
"fledgling"	1
"fleece"	1
"fleeing"	3
"fleet"	3
"fleeting"	2
"fleetwood"	1
"fleetwoodage"	1
"flesh"	1
"fleshed"	2
"fletcher"	2
"fleury"	6
"flew"	6
"flexed"	2
"flexibility"	1
"flexible"	1
"flick"	2
"flickering"	1
"flier"	1
"flies"	2
"flight"	12
"flights"	3
"flimsy"	2
"flinch"	1
"fling"	2
"flint"	1
"flintiness"	1
"flintlock"	1
"flintstones"	1
"flip"	3
"flipped"	8
"flirtation"	1
"flirtatious"	1
"flirted"	1
"float"	1
"floated"	4
"floater"	1
"floating"	24
"floats"	2
"flock"	3
"flocked"	1
"flood"	6
"flooded"	8
"flooding"	1
"floods"	1
"floor"	65
"floorboards"	1
"floored"	1
"floors"	1
"floppy"	1
"flops"	1
"floral"	4
"florence"	14
"florences"	1
"florid"	1
"florida"	229
"floridamarched"	3
"floridamarching"	1
"floridas"	4
"floridian"	1
"flourishing"	1
"flouting"	2
"flow"	10
"flower"	2
"flowered"	1
"flowers"	16
"flowing"	9
"flown"	2
"flows"	3
"floyd"	1
"flu"	6
"fluency"	1
"fluent"	1
"fluently"	1
"fluid"	2
"fluke"	1
"flummoxed"	1
"flurry"	1
"fluttery"	1
"fly"	4
"flyaround"	6
"flyers"	4
"flying"	4
"flynn"	18
"foam"	1
"foaming"	1
"focal"	2
"focus"	41
"focused"	29
"focuses"	6
"focusing"	11
"foderaro"	1
"foderaromarch"	1
"foe"	2
"fog"	1
"fogelsville"	2
"foil"	2
"foiled"	1
"fold"	2
"folded"	1
"folders"	1
"folding"	2
"foles"	1
"foley"	4
"folk"	2
"folks"	2
"follow"	85
"followed"	52
"follower"	2
"followers"	10
"following"	62
"follows"	15
"foment"	1
"fomenting"	1
"fond"	1
"fondly"	1
"food"	74
"foods"	4
"fools"	1
"foosball"	1
"foot"	69
"footage"	38
"football"	18
"footed"	1
"footer"	7
"footers"	1
"foothold"	1
"footing"	4
"footprints"	1
"footsteps"	1
"footwork"	1
"footy"	1
"forbade"	1
"forbid"	1
"forborts"	1
"force"	88
"forced"	28
"forceful"	1
"forcefully"	2
"forces"	34
"forcing"	11
"ford"	8
"fordham"	1
"forearm"	2
"foreboding"	1
"forecast"	7
"forecasting"	1
"forecasts"	4
"forefathers"	1
"foregone"	3
"foreground"	2
"foregrounded"	1
"forehand"	1
"foreheads"	1
"foreign"	47
"foreigners"	8
"foreknowledge"	2
"foreman"	4
"foremost"	3
"forensic"	7
"forensics"	2
"foreperson"	2
"foreplay"	1
"forero"	1
"foresee"	2
"forests"	2
"foretelling"	1
"forever"	9
"foreword"	1
"forgave"	1
"forge"	1
"forged"	5
"forget"	6
"forgetfulness"	1
"forgets"	1
"forgetting"	2
"forging"	1
"forgive"	7
"forgiven"	3
"forgiveness"	3
"forgoes"	1
"forgot"	1
"forgotten"	4
"forlorn"	1
"form"	36
"formal"	8
"formalized"	1
"formalizing"	1
"formally"	1
"formanek"	1
"format"	1
"formed"	11
"former"	216
"formerly"	6
"formidable"	3
"forming"	3
"forms"	5
"formula"	8
"forsaking"	1
"fort"	8
"forth"	6
"forthcoming"	4
"forthrightly"	1
"fortified"	1
"fortin"	2
"fortitude"	1
"fortunate"	5
"fortunately"	2
"fortune"	2
"fortunes"	1
"forum"	7
"forward"	50
"forwarded"	1
"fossil"	2
"foster"	5
"fosters"	1
"foucault"	3
"fought"	9
"foul"	31
"fouled"	17
"fouling"	3
"foulkes"	1
"fouls"	12
"found"	213
"foundation"	13
"foundational"	1
"foundations"	8
"founded"	9
"founder"	17
"founders"	4
"founding"	1
"foundthat"	1
"fountain"	1
"four"	378
"fours"	4
"foursome"	2
"fourth"	117
"fourths"	2
"fouth"	2
"fowler"	1
"fowlerage"	1
"fox"	73
"foxandfriends"	2
"foxes"	8
"foxx"	2
"foy"	2
"foyer"	2
"fractious"	1
"fracture"	2
"fractured"	3
"fragile"	2
"fragmented"	5
"frailties"	1
"frailty"	1
"frame"	13
"framed"	6
"framers"	1
"framework"	1
"framing"	2
"fran\u00e7ois"	2
"france"	53
"frances"	6
"francesca"	2
"franchise"	21
"franchises"	5
"francis"	15
"francisco"	19
"franciscoseattlecrowds"	1
"franco"	9
"francois"	7
"francona"	6
"frank"	19
"frankbruni"	1
"frankfort"	1
"franklin"	5
"frantic"	1
"fraser"	2
"fraternal"	1
"fraternity"	1
"fraudulently"	1
"fraught"	2
"fray"	1
"fraying"	1
"freak"	1
"freaked"	1
"freckles"	1
"fred"	6
"freddie"	1
"frederick"	1
"fredm"	1
"fredrik"	2
"free"	131
"freed"	4
"freedom"	20
"freedoms"	4
"freehand"	1
"freeing"	1
"freelance"	1
"freely"	1
"freeman"	1
"frees"	1
"freethinking"	1
"freeway"	2
"freeze"	1
"freezing"	1
"freight"	1
"french"	55
"frenchman"	3
"frenetic"	2
"frenzy"	1
"frequency"	1
"frequent"	10
"frequented"	2
"frequently"	14
"fresh"	9
"fresher"	1
"freshman"	32
"freshmen"	8
"fresno"	4
"frick"	3
"friction"	2
"friday"	200
"fridaygrizzlies"	1
"fridays"	6
"fried"	1
"friedman"	1
"friend"	55
"friendly"	13
"friends"	89
"friendship"	1
"fries"	1
"friess"	2
"frighten"	1
"frightening"	1
"frighteningly"	1
"frisk"	1
"frisky"	1
"fritz"	5
"frm"	1
"frog"	1
"frogs"	1
"fromm"	1
"fronds"	3
"front"	102
"frontier"	3
"frontman"	2
"fronts"	1
"frost"	1
"frownland"	2
"frozen"	5
"fruit"	3
"frum"	1
"frustrated"	8
"frustrates"	2
"frustrating"	10
"frustration"	16
"frustrations"	3
"frying"	1
"ft"	13
"fta"	4
"fuehring"	3
"fuel"	7
"fueled"	15
"fuentes"	5
"fujiwara"	1
"fulani"	1
"fulbright"	2
"fulfilled"	2
"fulfilling"	6
"full"	73
"fuller"	1
"fullerton"	1
"fullest"	1
"fully"	23
"fultz"	41
"fultzs"	6
"fumbles"	5
"fun"	34
"function"	4
"functionality"	1
"functionary"	1
"functioned"	1
"functioning"	1
"functions"	2
"fund"	32
"fundamental"	10
"fundamentalist"	1
"funded"	7
"funding"	12
"fundraising"	1
"funds"	24
"funeral"	58
"funerals"	1
"funk"	2
"funky"	3
"funneling"	1
"funnier"	1
"funny"	15
"fur"	1
"furies"	1
"furious"	2
"furnished"	1
"furnishings"	1
"furthest"	1
"fury"	5
"fuses"	2
"fusillade"	1
"fusion"	1
"fuss"	1
"fussiness"	1
"futile"	3
"futterman"	1
"future"	59
"futureless"	1
"futureour"	1
"fx"	1
"g\u00e9rard"	1
"ga"	8
"gaaldine"	2
"gab"	1
"gabby"	8
"gabbys"	2
"gabe"	1
"gables"	1
"gabriel"	1
"gabriela"	2
"gabrielle"	1
"gabrielmarch"	1
"gadfly"	3
"gadgets"	1
"gaffe"	1
"gagarin"	1
"gagner"	2
"gah"	2
"gail"	9
"gain"	14
"gained"	13
"gainesville"	5
"gaining"	4
"gains"	3
"gaithersburg"	2
"gal\u00e1pagos"	1
"galactus"	1
"gale"	1
"galeria"	1
"gallagher"	1
"gallant"	4
"galleries"	5
"gallery"	5
"gallivan"	1
"gallo"	1
"galloping"	2
"gallup"	2
"gallus"	1
"galston"	4
"galton"	1
"galvanized"	8
"galveston"	1
"gamble"	1
"gambler"	1
"gambling"	2
"game"	471
"gamecocks"	15
"games"	164
"gamesmanship"	1
"gamestop"	5
"gaming"	1
"gandhi"	2
"gang"	7
"gangadhar"	1
"gangnam"	1
"gangs"	5
"gangsters"	1
"ganim"	19
"ganley"	2
"gap"	9
"gaps"	1
"garage"	2
"garages"	1
"garbage"	6
"garbi\u00f1e"	1
"garbutt"	1
"garcetti"	2
"garcia"	4
"garciaage"	1
"garde"	3
"garden"	7
"gardens"	8
"garfinkel"	2
"garish"	2
"garlic"	1
"garner"	7
"garnering"	1
"garners"	1
"garnett"	1
"garrett"	8
"garrick"	1
"garrison"	4
"garry"	10
"garvey"	1
"gary"	12
"gas"	16
"gaskill"	13
"gasol"	8
"gasoline"	3
"gasols"	1
"gasp"	2
"gasped"	3
"gasps"	1
"gastroenterologist"	1
"gastrointestinal"	2
"gate"	11
"gates"	4
"gateway"	3
"gather"	2
"gathered"	50
"gathering"	12
"gatherings"	1
"gathers"	4
"gauche"	1
"gaudette"	1
"gaudio"	2
"gauged"	1
"gaughan"	2
"gave"	71
"gavin"	2
"gawker"	1
"gawsie"	3
"gay"	31
"gayathri"	1
